"","Nest","Init","Year","Site","Win_Hi","Spr_Hi","wxt","sxt","wxw","sxw","wsi","wi"
"1778","BCL061",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1779","BCL069",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1780","JKL022",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1781","JKL027",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1782","JKL029",144,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1783","JKL032",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1784","JKL051",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1785","JKL054",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1786","JKL064",162,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1787","PLF010",158,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1788","SMO021",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1789","SMO023",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1790","SMO033",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1791","SMO034",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1792","SMO035",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1793","SMO036",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1794","SMO039",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1795","SMO040",153,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1796","SMO042",144,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1797","SMO043",145,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1798","SMO044",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1799","SMO045",153,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1800","SMO048",146,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1801","SMO060",153,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1802","SMO063",159,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1803","SMO064",154,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1804","SMO068",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1805","SMO073",165,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1806","SMO076",166,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1807","BCL053",157,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1808","BCL066",163,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1809","BCL068",157,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1810","BCL070",159,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1811","BCL072",160,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1812","BCL073",163,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1813","JKL055",160,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1814","JKL056",154,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1815","JKL058",160,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1816","JKL061",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1817","SMO067",157,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1818","SMO072",159,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1819","SMO074",161,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1820","J00047",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1821","J00054",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1822","J00101",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1823","J00106",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1824","J00113",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1825","J00114",153,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1826","J00118",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1827","J00120",142,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1828","J00121",151,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1829","J00122",151,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1830","M00020",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1831","M00024",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1832","M00025",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1833","M00028",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1834","M00031",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1835","M00039",152,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1836","M00041",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1837","M00043",152,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1838","M00050",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1839","M00053",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1840","N00024",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1841","N00036",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1842","N00042",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1843","N00055",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1844","N00069",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1845","N00077",153,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1846","N00079",152,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1847","N00082",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1848","N00092",157,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1849","N00094",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1850","N00095",151,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1851","N00096",151,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1852","N00101",156,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1853","N00103",155,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1854","N00104",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1855","N00108",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1856","R00054",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1857","R00055",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1858","R00063",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1859","R00070",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1860","R00078",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1861","R00083",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1862","R00085",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1863","R00102",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1864","R00103",152,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1865","R00111",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1866","R00125",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1867","R00129",144,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1868","R00134",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1869","R00135",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1870","R00137",153,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1871","S00008",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1872","S00009",153,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1873","S00010",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1874","S00012",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1875","S00014",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1876","S00015",153,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1877","S00016",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1878","T00053",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1879","T00072",143,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1880","T00088",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1881","T00091",153,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1882","T00092",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1883","T00093",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1884","T00095",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1885","T00096",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1886","J00038",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1887","J00051",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1888","J00072",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1889","J00080",151,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1890","J00099",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1891","J00109",156,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1892","J00110",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1893","J00117",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1894","M00005",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1895","M00042",157,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1896","N00091",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1897","N00102",149,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1898","R00057",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1899","R00058",146,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1900","R00115",143,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1901","S00007",153,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1902","S00011",147,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1903","S00017",151,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1904","T00047",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1905","T00049",148,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1906","T00085",145,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1907","T00094",150,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1908","J00102",153,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1909","N00093",157,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1910","N00106",159,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1911","R00131",157,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1912","R00136",158,2009,"kig",54,23,21,5,8,2,196.5151611,116.0432655
"1913","A00028",145,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1914","A00035",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1915","A00044",146,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1916","A00048",149,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1917","A00054",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1918","A00056",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1919","A00070",147,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1920","A00076",146,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1921","A00081",145,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1922","A00082",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1923","A00083",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1924","A00088",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1925","A00105",157,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1926","A00109",142,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1927","M00040",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1928","M00041",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1929","M00065",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1930","M00072",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1931","M00074",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1932","M00080",144,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1933","M00082",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1934","M00083",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1935","M00086",147,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1936","M00090",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1937","M00093",146,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1938","M00095",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1939","MW0082",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1940","MW0108",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1941","MW0118",146,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1942","MW0120",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1943","MW0121",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1944","MW0123",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1945","MW0127",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1946","MW0140",156,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1947","MW0144",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1948","MW0146",155,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1949","N00049",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1950","N00060",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1951","N00069",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1952","N00083",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1953","N00085",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1954","N00088",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1955","N00091",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1956","N00092",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1957","N00094",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1958","N00095",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1959","N00096",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1960","N00101",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1961","N00113",149,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1962","N00114",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1963","N00116",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1964","N00121",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1965","N00122",156,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1966","N00123",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1967","N00131",155,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1968","N00132",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1969","R00002",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1970","R00005",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1971","R00007",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1972","R00013",149,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1973","R00020",149,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1974","R00025",145,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1975","R00028",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1976","R00042",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1977","R00044",149,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1978","R00045",149,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1979","R00047",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1980","R00050",146,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1981","R00067",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1982","R00073",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1983","R00075",145,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1984","R00078",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1985","R00079",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1986","R00087",152,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1987","R00090",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1988","A00050",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1989","H00003",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1990","M00067",147,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1991","MW0081",155,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1992","MW0109",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1993","MW0112",149,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1994","MW0116",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1995","MW0126",148,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1996","MW0145",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1997","N00074",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1998","N00100",145,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"1999","N00115",156,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2000","R00010",146,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2001","R00029",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2002","R00054",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2003","R00071",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2004","R00083",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2005","R00091",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2006","R00094",161,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2007","A00052",150,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2008","A00075",154,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2009","A00111",149,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2010","H00002",151,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2011","MW0148",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2012","N00150",162,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2013","R00009",147,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2014","R00061",153,2010,"kig",65,29,23,5,5,1,319.1588563,177.6925294
"2015","C00001",142,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2016","C00002",141,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2017","C00058",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2018","C00064",150,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2019","C00065",150,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2020","C00068",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2021","C00070",146,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2022","C00073",147,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2023","C00074",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2024","C00075",157,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2025","C00076",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2026","C00079",159,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2027","C00080",146,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2028","C00082",163,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2029","C00083",157,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2030","C00217",150,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2031","M00028",146,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2032","M00034",150,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2033","M00036",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2034","M00045",140,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2035","M00046",151,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2036","M00048",143,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2037","MG0029",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2038","MG0030",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2039","MG0031",147,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2040","MG0032",147,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2041","MG0058",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2042","MG0059",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2043","MG0064",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2044","MG0065",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2045","MG0072",152,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2046","MG0073",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2047","MG0074",152,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2048","MG0078",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2049","MG0081",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2050","MG0083",140,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2051","MG0084",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2052","MG0087",147,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2053","MG0088",142,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2054","MG0090",142,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2055","MG0091",151,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2056","N00022",147,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2057","N00023",146,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2058","N00024",142,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2059","N00025",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2060","N00033",142,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2061","N00039",147,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2062","N00042",151,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2063","N00047",145,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2064","N00048",145,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2065","N00050",145,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2066","N00051",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2067","N00052",151,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2068","N00054",146,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2069","N00055",147,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2070","N00057",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2071","N00060",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2072","N00062",148,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2073","N00066",142,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2074","N00067",152,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2075","N00070",146,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2076","N00075",145,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2077","N00076",153,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2078","N00077",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2079","N00079",151,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2080","N00080",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2081","N00081",158,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2082","N00082",161,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2083","N00083",159,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2084","N00084",153,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2085","N00086",154,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2086","N00087",149,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2087","N00088",154,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2088","N00089",151,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
"2089","C00067",152,2011,"kig",51,21,1,3,7,5,197.1180587,114.8571585
