,Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw,wsi,wi
1774,BCL038,6,6,25,1,1,147,0,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1775,BCL039,6,6,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1776,BCL044,7,7,18,1,1,145,2,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1777,BCL049,8,8,18,1,1,148,-1,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1778,BCL061,15,26,29,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1779,BCL069,18,18,25,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1780,JKL022,5,5,12,1,1,149,-2,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1781,JKL027,6,6,18,1,1,147,0,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1782,JKL029,6,6,18,1,1,144,3,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1783,JKL032,7,7,18,1,1,151,-4,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1784,JKL051,15,19,26,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1785,JKL054,15,24,26,1,1,148,-1,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1786,JKL064,22,26,32,1,1,162,-15,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1787,PLF010,12,25,32,1,1,158,-11,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1788,SMO021,4,4,16,1,1,149,-2,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1789,SMO023,4,20,25,1,1,149,-2,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1790,SMO033,6,6,18,1,1,151,-4,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1791,SMO034,7,7,18,1,1,149,-2,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1792,SMO035,7,7,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1793,SMO036,7,9,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1794,SMO039,8,8,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1795,SMO040,8,8,23,1,1,153,-6,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1796,SMO042,8,18,23,1,1,144,3,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1797,SMO043,8,8,18,1,1,145,2,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1798,SMO044,8,8,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1799,SMO045,8,8,18,1,1,153,-6,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1800,SMO048,9,18,23,1,1,146,1,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1801,SMO060,14,26,29,1,1,153,-6,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1802,SMO063,15,15,19,1,1,159,-12,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1803,SMO064,15,19,26,1,1,154,-7,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1804,SMO068,15,26,28,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1805,SMO073,19,25,32,1,1,165,-18,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1806,SMO076,20,20,26,1,1,166,-19,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1807,BCL053,11,31,31,0,1,157,-10,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1808,BCL066,17,34,34,0,1,163,-16,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1809,BCL068,18,30,30,0,1,157,-10,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1810,BCL070,23,34,34,0,1,159,-12,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1811,BCL072,25,35,35,0,1,160,-13,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1812,BCL073,26,32,32,0,1,163,-16,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1813,JKL055,16,34,34,0,1,160,-13,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1814,JKL056,16,32,32,0,1,154,-7,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1815,JKL058,16,35,35,0,1,160,-13,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1816,JKL061,16,32,32,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1817,SMO067,15,32,32,0,1,157,-10,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1818,SMO072,19,33,33,0,1,159,-12,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1819,SMO074,19,33,33,0,1,161,-14,2008,kig,46,54,27,0,19,4,6,0,203.2355194,109.9337931
1820,J00047,6,31,31,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1821,J00054,6,29,29,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1822,J00101,11,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1823,J00106,15,29,29,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1824,J00113,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1825,J00114,15,33,33,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1826,J00118,17,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1827,J00120,17,23,23,0,1,142,2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1828,J00121,19,32,32,0,1,151,-7,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1829,J00122,15,32,32,0,1,151,-7,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1830,M00020,5,31,31,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1831,M00024,6,28,28,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1832,M00025,6,29,29,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1833,M00028,7,28,28,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1834,M00031,11,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1835,M00039,15,33,33,0,1,152,-8,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1836,M00041,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1837,M00043,17,34,34,0,1,152,-8,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1838,M00050,18,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1839,M00053,18,26,26,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1840,N00024,5,31,31,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1841,N00036,7,31,31,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1842,N00042,7,27,27,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1843,N00055,9,27,27,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1844,N00069,9,28,28,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1845,N00077,11,36,36,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1846,N00079,11,30,30,0,1,152,-8,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1847,N00082,11,27,27,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1848,N00092,15,37,37,0,1,157,-13,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1849,N00094,15,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1850,N00095,15,32,32,0,1,151,-7,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1851,N00096,15,32,32,0,1,151,-7,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1852,N00101,17,37,37,0,1,156,-12,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1853,N00103,17,36,36,0,1,155,-11,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1854,N00104,17,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1855,N00108,23,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1856,R00054,5,27,27,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1857,R00055,5,28,28,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1858,R00063,5,28,28,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1859,R00070,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1860,R00078,7,30,30,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1861,R00083,7,28,28,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1862,R00085,7,28,28,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1863,R00102,11,29,29,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1864,R00103,11,29,29,0,1,152,-8,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1865,R00111,11,28,28,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1866,R00125,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1867,R00129,15,22,22,0,1,144,0,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1868,R00134,18,27,27,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1869,R00135,19,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1870,R00137,21,34,34,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1871,S00008,15,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1872,S00009,15,30,30,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1873,S00010,15,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1874,S00012,15,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1875,S00014,15,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1876,S00015,15,34,34,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1877,S00016,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1878,T00053,6,29,29,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1879,T00072,11,27,27,0,1,143,1,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1880,T00088,15,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1881,T00091,16,34,34,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1882,T00092,17,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1883,T00093,17,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1884,T00095,25,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1885,T00096,26,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1886,J00038,5,5,15,1,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1887,J00051,6,6,15,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1888,J00072,7,7,21,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1889,J00080,9,9,24,1,1,151,-7,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1890,J00099,11,11,27,1,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1891,J00109,15,15,22,1,1,156,-12,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1892,J00110,15,15,31,1,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1893,J00117,16,16,26,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1894,M00005,4,23,26,1,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1895,M00042,16,16,29,1,1,157,-13,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1896,N00091,15,15,28,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1897,N00102,17,28,30,1,1,149,-5,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1898,R00057,5,5,15,1,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1899,R00058,5,5,15,1,1,146,-2,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1900,R00115,11,11,21,1,1,143,1,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1901,S00007,15,15,32,1,1,153,-9,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1902,S00011,15,25,28,1,1,147,-3,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1903,S00017,21,21,26,1,1,151,-7,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1904,T00047,6,15,28,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1905,T00049,6,6,15,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1906,T00085,11,11,20,1,1,145,-1,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1907,T00094,18,18,31,1,1,150,-6,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1908,J00102,11,35,35,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1909,N00093,15,37,37,0,1,157,-13,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1910,N00106,18,37,37,0,1,159,-15,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1911,R00131,16,34,34,0,1,157,-13,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1912,R00136,20,37,37,0,1,158,-14,2009,kig,54,51,23,0,21,5,8,2,196.5151611,116.0432655
1913,A00028,5,23,23,0,1,145,2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1914,A00035,7,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1915,A00044,8,20,20,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1916,A00048,8,22,22,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1917,A00054,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1918,A00056,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1919,A00070,9,25,25,0,1,147,0,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1920,A00076,9,24,24,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1921,A00081,10,23,23,0,1,145,2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1922,A00082,10,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1923,A00083,10,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1924,A00088,10,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1925,A00105,13,35,35,0,1,157,-10,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1926,A00109,14,20,20,0,1,142,5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1927,M00040,7,28,28,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1928,M00041,7,29,29,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1929,M00065,9,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1930,M00072,9,30,30,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1931,M00074,9,28,28,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1932,M00080,10,22,22,0,1,144,3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1933,M00082,10,33,33,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1934,M00083,10,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1935,M00086,10,25,25,0,1,147,0,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1936,M00090,16,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1937,M00093,23,24,24,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1938,M00095,27,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1939,MW0082,7,31,31,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1940,MW0108,8,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1941,MW0118,9,24,24,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1942,MW0120,9,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1943,MW0121,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1944,MW0123,9,27,27,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1945,MW0127,10,30,30,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1946,MW0140,11,34,34,0,1,156,-9,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1947,MW0144,11,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1948,MW0146,12,31,31,0,1,155,-8,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1949,N00049,5,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1950,N00060,8,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1951,N00069,8,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1952,N00083,8,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1953,N00085,9,32,32,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1954,N00088,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1955,N00091,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1956,N00092,9,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1957,N00094,9,32,32,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1958,N00095,10,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1959,N00096,10,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1960,N00101,10,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1961,N00113,11,27,27,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1962,N00114,11,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1963,N00116,13,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1964,N00121,15,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1965,N00122,15,34,34,0,1,156,-9,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1966,N00123,17,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1967,N00131,22,33,33,0,1,155,-8,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1968,N00132,22,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1969,R00002,13,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1970,R00005,3,27,27,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1971,R00007,3,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1972,R00013,5,28,28,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1973,R00020,5,26,26,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1974,R00025,7,24,24,0,1,145,2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1975,R00028,7,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1976,R00042,8,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1977,R00044,8,27,27,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1978,R00045,8,27,27,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1979,R00047,8,28,28,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1980,R00050,8,24,24,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1981,R00067,9,29,29,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1982,R00073,10,32,32,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1983,R00075,10,23,23,0,1,145,2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1984,R00078,12,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1985,R00079,12,33,33,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1986,R00087,17,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1987,R00090,23,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1988,A00050,8,8,15,1,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1989,H00003,16,16,27,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1990,M00067,9,26,28,1,1,147,0,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1991,MW0081,5,12,28,1,1,155,-8,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1992,MW0109,8,23,25,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1993,MW0112,8,24,25,1,1,149,-2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1994,MW0116,9,9,21,1,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1995,MW0126,10,24,26,1,1,148,-1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1996,MW0145,12,12,28,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1997,N00074,8,8,31,1,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1998,N00100,10,10,23,1,1,145,2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
1999,N00115,12,12,33,1,1,156,-9,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2000,R00010,5,20,23,1,1,146,1,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2001,R00029,7,7,8,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2002,R00054,9,9,25,1,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2003,R00071,10,28,32,1,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2004,R00083,13,27,30,1,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2005,R00091,23,26,29,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2006,R00094,26,26,33,1,1,161,-14,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2007,A00052,9,27,27,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2008,A00075,9,33,33,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2009,A00111,14,26,26,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2010,H00002,16,27,27,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2011,MW0148,28,35,35,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2012,N00150,23,33,33,0,1,162,-15,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2013,R00009,20,27,27,0,1,147,0,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2014,R00061,9,30,30,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2015,C00001,1,17,17,0,1,142,4,2011,kig,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2016,C00002,1,18,18,0,1,141,5,2011,kig,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2017,C00058,5,23,23,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2018,C00064,7,30,30,0,1,150,-4,2011,kig,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2019,C00065,7,28,28,0,1,150,-4,2011,kig,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2020,C00068,9,26,26,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5,197.1180587,114.8571585
